25,62020432,CC(C)CCOC(=O)C1=CC=C(C=C1)[N+](=O)[O-],C1CCC(CC1)NCC(=O)NC2=C3CCCC3=NC4=C2CCCC4,0,26.0,0.38747549057006836,1,"{(0, 1): (11, 12), (1, 2): (12, 13), (1, 3): (12, 16), (10, 11): (18, 23), (11, 12): (18, 19), (11, 14): (17, 18), (12, 13): (19, 20), (3, 4): (15, 16), (6, 7): (8, 9), (8, 13): (20, 21), (8, 9): (21, 22), (9, 10): (22, 23)}",C-[CH:1](-[CH3:2])-[CH2:3]-[CH2:4]-[O:5]-[C:6](=[O:7])-[c:8]1:[cH:9]:[cH:10]:[c:11](-[N+:14](=[O:15])-[O-:16]):[cH:12]:[cH:13]:1,C1-[CH2:1]-[CH2:2]-[CH:3](-[NH:6]-[CH2:7]-[C:8](=[O:9])-[NH:10]-[c:11]2:[c:12]3:[c:16](:[n:17]:[c:18]4:[c:19]:2-[CH2:20]-[CH2:21]-[CH2:22]-[CH2:23]-4)-[CH2:15]-[CH2:14]-[CH2:13]-3)-[CH2:4]-[CH2:5]-1
26,118514655,COC1=C(C=C(C=C1)CN2C(=O)C=CC(=N2)NCCOC3=CC=CC=C3OC)C4=CC(=CC=C4)Cl,CC1=CC=C(C=C1)C=NN2C(=NNC2=S)C3=CC(=CC=C3)Cl,0,34.5,1.1851420402526855,1,"{(14, 15): (10, 11), (14, 16): (9, 10), (2, 3): (4, 5), (2, 7): (3, 4), (28, 29): (18, 19), (28, 33): (19, 20), (29, 30): (17, 18), (3, 4): (5, 6), (30, 31): (16, 17), (30, 34): (17, 21), (31, 32): (15, 16), (32, 33): (15, 20), (4, 5): (1, 6), (5, 6): (1, 2), (5, 8): (0, 1), (6, 7): (2, 3), (9, 10): (12, 13), (9, 15): (11, 12)}",C-[O:1]-[c:2]1:[c:3](-[c:28]2:[cH:29]:[c:30](-[Cl:34]):[cH:31]:[cH:32]:[cH:33]:2):[cH:4]:[c:5](-[CH2:8]-[n:9]2:[c:10](=[O:11]):[cH:12]:[cH:13]:[c:14](-[NH:16]-[CH2:17]-[CH2:18]-[O:19]-[c:20]3:[cH:21]:[cH:22]:[cH:23]:[cH:24]:[c:25]:3-[O:26]-[CH3:27]):[n:15]:2):[cH:6]:[cH:7]:1,C-[c:1]1:[cH:2]:[cH:3]:[c:4](-[CH:7]=[N:8]-[n:9]2:[c:10](-[c:15]3:[cH:16]:[c:17](-[Cl:21]):[cH:18]:[cH:19]:[cH:20]:3):[n:11]:[nH:12]:[c:13]:2=[S:14]):[cH:5]:[cH:6]:1
27,130359518,CCOC1=C(C=C2C3C=CC[N+]4(C3C5=C(C2=C1)C(=C(C=C5CC4)OC)OCC6C(CC7C6CC8=CC(=CC=C8)C9(CCCCC9)C1=CC=CC(=C1)CC1=CC(=CC=C1)C7)CC1=CC=C(C=C1)C12CCC(C1CCC1=CC=CC=C21)CC1=CC=CC=C1)C)O,CC(C)CN1C=NC=C1CO,0,124.5,0.3762340545654297,1,"{(11, 12): (3, 4), (11, 22): (4, 5), (12, 13): (1, 3), (13, 14): (0, 1), (13, 20): (1, 2), (2, 3): (9, 10), (3, 4): (8, 9), (4, 5): (7, 8)}",C-[CH2:1]-[O:2]-[c:3]1:[c:4](-[OH:87]):[cH:5]:[c:6]2:[c:15](:[cH:16]:1)-[c:14]1:[c:13]3:[c:20](:[cH:19]:[c:18](-[O:23]-[CH3:24]):[c:17]:1-[O:25]-[CH2:26]-[CH:27]1-[CH:28](-[CH2:59]-[c:60]4:[cH:61]:[cH:62]:[c:63](-[C:66]56-[CH2:67]-[CH2:68]-[CH:69](-[CH2:79]-[c:80]7:[cH:81]:[cH:82]:[cH:83]:[cH:84]:[cH:85]:7)-[CH:70]-5-[CH2:71]-[CH2:72]-[c:73]5:[cH:74]:[cH:75]:[cH:76]:[cH:77]:[c:78]:5-6):[cH:64]:[cH:65]:4)-[CH2:29]-[CH:30]4-[CH:31]-1-[CH2:32]-[c:33]1:[cH:34]:[c:35](:[cH:36]:[cH:37]:[cH:38]:1)-[C:39]1(-[CH2:40]-[CH2:41]-[CH2:42]-[CH2:43]-[CH2:44]-1)-[c:45]1:[cH:46]:[cH:47]:[cH:48]:[c:49](:[cH:50]:1)-[CH2:51]-[c:52]1:[cH:53]:[c:54](:[cH:55]:[cH:56]:[cH:57]:1)-[CH2:58]-4)-[CH2:21]-[CH2:22]-[N+:11]1(-[CH3:86])-[CH2:10]-[CH:9]=[CH:8]-[CH:7]-2-[CH:12]-1-3,C-[CH:1](-[CH3:2])-[CH2:3]-[n:4]1:[cH:5]:[n:6]:[cH:7]:[c:8]:1-[CH2:9]-[OH:10]
28,48214546,CN(CC=C)C(=O)CC1C(C(C(O1)CNC(=O)C2=CC=CC=C2)O)O,C1=CC(=C(C=C1C(=O)CC#N)Cl)Cl,0,23.0,0.18744635581970215,1,"{(11, 13): (8, 9), (13, 14): (9, 10), (15, 16): (6, 7), (15, 17): (5, 6), (17, 18): (0, 5), (17, 22): (4, 5), (18, 19): (0, 1), (19, 20): (1, 2), (20, 21): (2, 3), (21, 22): (3, 4)}",C-[N:1](-[CH2:2]-[CH:3]=[CH2:4])-[C:5](=[O:6])-[CH2:7]-[CH:8]1-[CH:9](-[OH:24])-[CH:10](-[OH:23])-[CH:11](-[CH2:13]-[NH:14]-[C:15](=[O:16])-[c:17]2:[cH:18]:[cH:19]:[cH:20]:[cH:21]:[cH:22]:2)-[O:12]-1,c1:[cH:1]:[c:2](-[Cl:12]):[c:3](-[Cl:11]):[cH:4]:[c:5]:1-[C:6](=[O:7])-[CH2:8]-[C:9]#[N:10]
29,199780387,C1=CC=C2C3=C4C(=CC2=C1)S(=O)(=O)C5=CC=CC(=C54)C=C3,CCCCCCCCC=CCCCCCCCC(=O)OCC(=O)C1CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C,0,51.5,10.283964157104492,5,,c1:[cH:1]:[cH:2]:[c:3]2:[c:4]3:[c:5]4:[c:6](:[cH:7]:[c:8]:2:[cH:9]:1)-[S:10](=[O:11])(=[O:12])-[c:13]1:[cH:14]:[cH:15]:[cH:16]:[c:17](:[c:18]:4:1):[cH:19]:[cH:20]:3,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH:8]=[CH:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[CH2:15]-[CH2:16]-[C:17](=[O:18])-[O:19]-[CH2:20]-[C:21](=[O:22])-[CH:23]1-[CH2:24]-[CH2:25]-[CH:26]2-[C:27]-1(-[CH3:43])-[CH2:28]-[CH:29](-[OH:42])-[CH:30]1-[CH:31]-2-[CH2:32]-[CH2:33]-[C:34]2=[CH:35]-[C:36](=[O:37])-[CH2:38]-[CH2:39]-[C:40]-1-2-[CH3:41]
30,156394624,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCC,COC1=CC(=CC(=C1)NC2=NC3C(C(CC(C3S2)C(=O)NCC#C)O)O)OC,0,62.0,10.335848808288574,5,,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH2:8]-[CH2:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[CH2:15]-[CH2:16]-[C:17](=[O:18])-[O:19]-[CH2:20]-[CH:21](-[CH2:22]-[O:23]-[C:24](=[O:25])-[CH2:26]-[CH2:27]-[CH2:28]-[CH2:29]-[CH2:30]-[CH2:31]-[CH2:32]-[CH2:33]-[CH2:34]-[CH2:35]-[CH2:36]-[CH2:37]-[CH2:38]-[CH:39](-[CH3:40])-[CH3:41])-[O:42]-[C:43](=[O:44])-[CH2:45]-[CH2:46]-[CH2:47]-[CH2:48]-[CH2:49]-[CH2:50]-[CH2:51]-[CH2:52]-[CH2:53]-[CH2:54]-[CH2:55]-[CH2:56]-[CH2:57]-[CH3:58],C-[O:1]-[c:2]1:[cH:3]:[c:4](-[O:26]-[CH3:27]):[cH:5]:[c:6](-[NH:8]-[C:9]2=[N:10]-[CH:11]3-[CH:12](-[OH:25])-[CH:13](-[OH:24])-[CH2:14]-[CH:15](-[C:18](=[O:19])-[NH:20]-[CH2:21]-[C:22]#[CH:23])-[CH:16]-3-[S:17]-2):[cH:7]:1
31,12699791,CC1=NC(=CC2=CC=C(C=C2)N(C)C)C(=O)N1C3=CC=C(C=C3)C(=O)O,C1=CC(=CC=C1CN)C2=NC=CS2,0,29.5,0.27370309829711914,1,"{(1, 2): (8, 9), (14, 16): (6, 7), (2, 3): (9, 10), (3, 4): (10, 11), (5, 10): (2, 3), (5, 6): (3, 4), (6, 7): (4, 5), (7, 8): (0, 5), (8, 9): (0, 1), (9, 10): (1, 2)}",C-[C:1]1=[N:2]-[C:3](=[CH:4]-[c:5]2:[cH:6]:[cH:7]:[c:8](-[N:11](-[CH3:12])-[CH3:13]):[cH:9]:[cH:10]:2)-[C:14](=[O:15])-[N:16]-1-[c:17]1:[cH:18]:[cH:19]:[c:20](-[C:23](=[O:24])-[OH:25]):[cH:21]:[cH:22]:1,c1:[cH:1]:[c:2](-[c:8]2:[n:9]:[cH:10]:[cH:11]:[s:12]:2):[cH:3]:[cH:4]:[c:5]:1-[CH2:6]-[NH2:7]
32,33369946,CC=CC=CC1=C(C(=CC(=C1)O)O)C=O,CCCCCCCCCCCCCCC=COC(=O)CCSCCC(=O)OC=CCCCCCCCCCCCCCC,0,39.0,0.546201229095459,1,"{(0, 1): (8, 9), (1, 2): (9, 10), (13, 14): (24, 25), (2, 3): (10, 11), (3, 4): (11, 12), (4, 5): (12, 13), (5, 10): (13, 14), (6, 13): (23, 24), (7, 12): (26, 27), (7, 8): (27, 28), (9, 10): (14, 15), (9, 11): (15, 16)}",C-[CH:1]=[CH:2]-[CH:3]=[CH:4]-[c:5]1:[c:6](-[CH:13]=[O:14]):[c:7](-[OH:12]):[cH:8]:[c:9](-[OH:11]):[cH:10]:1,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH2:8]-[CH2:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH:14]=[CH:15]-[O:16]-[C:17](=[O:18])-[CH2:19]-[CH2:20]-[S:21]-[CH2:22]-[CH2:23]-[C:24](=[O:25])-[O:26]-[CH:27]=[CH:28]-[CH2:29]-[CH2:30]-[CH2:31]-[CH2:32]-[CH2:33]-[CH2:34]-[CH2:35]-[CH2:36]-[CH2:37]-[CH2:38]-[CH2:39]-[CH2:40]-[CH2:41]-[CH3:42]
33,37097053,COC1=C(C=C(C=C1)C2=NC(=CS2)CC(=O)NCC3CCCN4C3CCCC4)OC,C1=CN=C2C1=NC(=CO2)N,0,36.0,0.20244836807250977,1,"{(10, 11): (6, 7), (14, 15): (3, 8), (14, 16): (2, 3), (4, 5): (0, 1), (5, 8): (0, 4), (8, 9): (4, 5), (9, 10): (5, 6)}",C-[O:1]-[c:2]1:[c:3](-[O:28]-[CH3:29]):[cH:4]:[c:5](-[c:8]2:[n:9]:[c:10](-[CH2:13]-[C:14](=[O:15])-[NH:16]-[CH2:17]-[CH:18]3-[CH2:19]-[CH2:20]-[CH2:21]-[N:22]4-[CH:23]-3-[CH2:24]-[CH2:25]-[CH2:26]-[CH2:27]-4):[cH:11]:[s:12]:2):[cH:6]:[cH:7]:1,c1:[cH:1]:[n:2]:[c:3]2:[o:8]:[cH:7]:[c:6](-[NH2:9]):[n:5]:[c:4]:1-2
34,93432868,C1=CC=C(C=C1)C2=NN=C(O2)NC(=O)C3=NC4=CC=CC=C4S3,CCCCCCOC(=O)C=C,0,30.5,0.18579602241516113,1,"{(0, 1): (0, 1), (0, 5): (1, 2), (12, 13): (7, 8), (16, 21): (9, 10), (3, 4): (3, 4), (3, 6): (4, 5), (4, 5): (2, 3), (6, 10): (5, 6)}",c1:[cH:1]:[cH:2]:[c:3](-[c:6]2:[n:7]:[n:8]:[c:9](-[NH:11]-[C:12](=[O:13])-[c:14]3:[n:15]:[c:16]4:[cH:17]:[cH:18]:[cH:19]:[cH:20]:[c:21]:4:[s:22]:3):[o:10]:2):[cH:4]:[cH:5]:1,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[O:6]-[C:7](=[O:8])-[CH:9]=[CH2:10]
35,173040179,CCC(C)NC(=NC(C)CC)C,C1=CC(=CC=C1OC2C(C(C(C(O2)CO)O)O)O)Cl,0,21.0,0.11658239364624023,1,"{(0, 1): (11, 13), (1, 2): (10, 11), (2, 3): (9, 10), (5, 11): (0, 1), (7, 8): (2, 3), (7, 9): (3, 4), (9, 10): (4, 5)}",C-[CH2:1]-[CH:2](-[CH3:3])-[NH:4]-[C:5](=[N:6]-[CH:7](-[CH3:8])-[CH2:9]-[CH3:10])-[CH3:11],c1:[cH:1]:[c:2](-[Cl:18]):[cH:3]:[cH:4]:[c:5]:1-[O:6]-[CH:7]1-[CH:8](-[OH:17])-[CH:9](-[OH:16])-[CH:10](-[OH:15])-[CH:11](-[CH2:13]-[OH:14])-[O:12]-1
36,84972339,CC(=O)C1=CC=C(S1)I,CC1(C2CC=C3COC4C3C2(CCC1=O)CO4)C,0,21.5,0.1807849407196045,1,"{(0, 1): (12, 13), (1, 2): (13, 14), (1, 3): (1, 13), (3, 4): (1, 2), (4, 5): (2, 10), (5, 6): (10, 15)}",C-[C:1](=[O:2])-[c:3]1:[cH:4]:[cH:5]:[c:6](-[I:8]):[s:7]:1,C-[C:1]1(-[CH3:17])-[CH:2]2-[CH2:3]-[CH:4]=[C:5]3-[CH2:6]-[O:7]-[CH:8]4-[CH:9]-3-[C:10]-2(-[CH2:11]-[CH2:12]-[C:13]-1=[O:14])-[CH2:15]-[O:16]-4
37,43865068,CC1CCCC(=O)C(=O)C=C(C(=O)OC23C(C=CC1)C(C(=C)C(C2C(NC3=O)CC4=CC=CC=C4)C)O)C=O,CSCC1C(C(C(O1)N2CCC3=C(N=CN=C32)N)O)O,0,52.0,0.5059671401977539,1,"{(13, 14): (5, 18), (14, 26): (5, 6), (24, 25): (8, 9), (24, 28): (9, 10), (25, 26): (6, 8), (26, 27): (6, 7), (28, 29): (10, 11), (29, 30): (11, 16), (29, 34): (11, 12), (7, 8): (4, 19), (7, 9): (3, 4), (9, 10): (2, 3)}",C-[CH:1]1-[CH2:2]-[CH2:3]-[CH2:4]-[C:5](=[O:6])-[C:7](=[O:8])-[CH:9]=[C:10](-[CH:37]=[O:38])-[C:11](=[O:12])-[O:13]-[C:14]23-[CH:15](-[CH:16]=[CH:17]-[CH2:18]-1)-[CH:19](-[OH:36])-[C:20](=[CH2:21])-[CH:22](-[CH3:35])-[CH:23]-2-[CH:24](-[CH2:28]-[c:29]1:[cH:30]:[cH:31]:[cH:32]:[cH:33]:[cH:34]:1)-[NH:25]-[C:26]-3=[O:27],C-[S:1]-[CH2:2]-[CH:3]1-[CH:4](-[OH:19])-[CH:5](-[OH:18])-[CH:6](-[N:8]2-[CH2:9]-[CH2:10]-[c:11]3:[c:12](-[NH2:17]):[n:13]:[cH:14]:[n:15]:[c:16]:3-2)-[O:7]-1
38,76820402,COC1=CC(=C(C=C1)C=NN2C(N3CC4=C(CC3C2=O)C5=CC=CC=C5N4)C6=CC(=CC=C6)OC)OC,CC1(C2=C(C=CC(=C2)O)C3=C4C1=NCCC4=CC5=C3OCO5)O,0,35.0,1.4188182353973389,1,"{(1, 2): (17, 21), (17, 18): (0, 1), (18, 19): (1, 22), (2, 3): (17, 18), (2, 7): (16, 17), (20, 21): (13, 14), (27, 28): (4, 5), (27, 32): (3, 4), (28, 29): (5, 6), (29, 30): (6, 7), (29, 33): (6, 8), (3, 4): (9, 18), (30, 31): (2, 7), (31, 32): (2, 3), (35, 36): (19, 20), (4, 5): (9, 10), (5, 6): (10, 15), (5, 8): (10, 11), (6, 7): (15, 16), (8, 9): (11, 12)}",C-[O:1]-[c:2]1:[cH:3]:[c:4](-[O:35]-[CH3:36]):[c:5](-[CH:8]=[N:9]-[N:10]2-[CH:11](-[c:27]3:[cH:28]:[c:29](-[O:33]-[CH3:34]):[cH:30]:[cH:31]:[cH:32]:3)-[N:12]3-[CH2:13]-[c:14]4:[c:15](:[c:20]5:[cH:21]:[cH:22]:[cH:23]:[cH:24]:[c:25]:5:[nH:26]:4)-[CH2:16]-[CH:17]-3-[C:18]-2=[O:19]):[cH:6]:[cH:7]:1,C-[C:1]1(-[OH:22])-[c:2]2:[c:3](:[cH:4]:[cH:5]:[c:6](-[OH:8]):[cH:7]:2)-[c:9]2:[c:10]3:[c:15](:[cH:16]:[c:17]4:[c:18]:2-[O:19]-[CH2:20]-[O:21]-4)-[CH2:14]-[CH2:13]-[N:12]=[C:11]-1-3
39,83689894,C1=CC(=CC(=C1)S(=O)(=O)F)C(=O)O,CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC,0,65.0,3.747933864593506,1,"{(0, 1): (45, 46), (0, 5): (44, 45), (10, 11): (39, 40), (10, 12): (38, 39), (2, 10): (39, 41), (2, 3): (41, 42), (3, 4): (42, 43), (4, 5): (43, 44)}",c1:[cH:1]:[c:2](-[C:10](=[O:11])-[OH:12]):[cH:3]:[c:4](-[S:6](=[O:7])(=[O:8])-[F:9]):[cH:5]:1,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH2:8]-[CH2:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[CH2:15]-[CH2:16]-[CH2:17]-[O:18]-[CH2:19]-[CH:20](-[CH2:21]-[O:22]-[C:23](=[O:24])-[CH2:25]-[CH2:26]-[CH2:27]-[CH2:28]-[CH2:29]-[CH2:30]-[CH2:31]-[CH2:32]-[CH2:33]-[CH2:34]-[CH2:35]-[CH2:36]-[CH3:37])-[O:38]-[C:39](=[O:40])-[CH2:41]-[CH2:42]-[CH2:43]-[CH2:44]-[CH2:45]-[CH2:46]-[CH2:47]-[CH2:48]-[CH2:49]-[CH2:50]-[CH2:51]-[CH:52]=[CH:53]-[CH2:54]-[CH2:55]-[CH2:56]-[CH2:57]-[CH2:58]-[CH2:59]-[CH2:60]-[CH3:61]
40,25919628,C1=COC(C2C1C(C(C2O)Cl)O)OC3C(C(C(C(O3)CO)O)O)O,COCCN1C=C(C2=CC=CC=C21)CCC(=O)NC3=CC=CC4=C3C=CN4,0,41.0,10.180659294128418,5,,C1=[CH:1]-[O:2]-[CH:3](-[O:12]-[CH:13]2-[CH:14](-[OH:23])-[CH:15](-[OH:22])-[CH:16](-[OH:21])-[CH:17](-[CH2:19]-[OH:20])-[O:18]-2)-[CH:4]2-[CH:5]-1-[CH:6](-[OH:11])-[CH:7](-[Cl:10])-[CH:8]-2-[OH:9],C-[O:1]-[CH2:2]-[CH2:3]-[n:4]1:[cH:5]:[c:6](-[CH2:13]-[CH2:14]-[C:15](=[O:16])-[NH:17]-[c:18]2:[cH:19]:[cH:20]:[cH:21]:[c:22]3:[c:23]:2:[cH:24]:[cH:25]:[nH:26]:3):[c:7]2:[cH:8]:[cH:9]:[cH:10]:[cH:11]:[c:12]:1:2
41,196576478,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC,CC(=CC(=O)CC(=CC(CC(C)(C=C)O)O)C)C,0,67.0,1.413924217224121,1,"{(25, 26): (10, 14), (26, 27): (9, 10), (26, 46): (10, 11), (48, 49): (3, 4), (48, 50): (3, 5), (56, 57): (1, 2), (57, 58): (0, 1), (59, 60): (12, 13), (61, 62): (7, 8), (62, 63): (6, 7), (63, 64): (6, 16)}",C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH2:5]-[CH2:6]-[CH2:7]-[CH2:8]-[CH2:9]-[CH2:10]-[CH2:11]-[CH2:12]-[CH2:13]-[CH2:14]-[CH2:15]-[CH2:16]-[CH2:17]-[CH2:18]-[CH2:19]-[CH2:20]-[CH2:21]-[CH2:22]-[C:23](=[O:24])-[O:25]-[CH:26](-[CH2:27]-[O:28]-[C:29](=[O:30])-[CH2:31]-[CH2:32]-[CH2:33]-[CH2:34]-[CH2:35]-[CH2:36]-[CH2:37]-[CH:38]=[CH:39]-[CH2:40]-[CH2:41]-[CH2:42]-[CH2:43]-[CH2:44]-[CH3:45])-[CH2:46]-[O:47]-[C:48](=[O:49])-[CH2:50]-[CH2:51]-[CH2:52]-[CH2:53]-[CH2:54]-[CH2:55]-[CH:56]=[CH:57]-[CH2:58]-[CH:59]=[CH:60]-[CH2:61]-[CH:62]=[CH:63]-[CH2:64]-[CH:65]=[CH:66]-[CH2:67]-[CH3:68],C-[C:1](=[CH:2]-[C:3](=[O:4])-[CH2:5]-[C:6](=[CH:7]-[CH:8](-[CH2:9]-[C:10](-[CH3:11])(-[CH:12]=[CH2:13])-[OH:14])-[OH:15])-[CH3:16])-[CH3:17]
42,72708036,C1CCCC2CC3CN(C2)CCC=CC=CCCCCCCC4C3CCN(C4)CCC=CCC1,C1=CC=C(C=C1)C=CC(=O)OC2C(C(C(OC2OC(=O)C3=CC(=C(C(=C3)O)O)O)COC(=O)C4=CC(=C(C(=C4)O)O)O)O)O,0,48.0,10.318661212921143,5,,C1-[CH2:1]-[CH2:2]-[CH2:3]-[CH:4]2-[CH2:5]-[CH:6]3-[CH2:7]-[N:8](-[CH2:9]-2)-[CH2:10]-[CH2:11]-[CH:12]=[CH:13]-[CH:14]=[CH:15]-[CH2:16]-[CH2:17]-[CH2:18]-[CH2:19]-[CH2:20]-[CH2:21]-[CH:22]2-[CH:23]-3-[CH2:24]-[CH2:25]-[N:26](-[CH2:27]-2)-[CH2:28]-[CH2:29]-[CH:30]=[CH:31]-[CH2:32]-[CH2:33]-1,c1:[cH:1]:[cH:2]:[c:3](-[CH:6]=[CH:7]-[C:8](=[O:9])-[O:10]-[CH:11]2-[CH:12](-[OH:43])-[CH:13](-[OH:42])-[CH:14](-[CH2:29]-[O:30]-[C:31](=[O:32])-[c:33]3:[cH:34]:[c:35](-[OH:41]):[c:36](-[OH:40]):[c:37](-[OH:39]):[cH:38]:3)-[O:15]-[CH:16]-2-[O:17]-[C:18](=[O:19])-[c:20]2:[cH:21]:[c:22](-[OH:28]):[c:23](-[OH:27]):[c:24](-[OH:26]):[cH:25]:2):[cH:4]:[cH:5]:1
43,80883533,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC,C=CCN1C(=NN=C1SCC(=O)NC2=CC3=C(C=C2)OCCO3)C4=CC=CS4,0,90.0,10.370624780654907,5,,C-[CH2:1]-[CH2:2]-[CH2:3]-[CH2:4]-[CH:5]=[CH:6]-[CH2:7]-[CH:8]=[CH:9]-[CH2:10]-[CH:11]=[CH:12]-[CH2:13]-[CH:14]=[CH:15]-[CH2:16]-[CH2:17]-[CH2:18]-[CH2:19]-[CH2:20]-[C:21](=[O:22])-[O:23]-[CH2:24]-[CH:25](-[CH2:26]-[O:27]-[C:28](=[O:29])-[CH2:30]-[CH2:31]-[CH2:32]-[CH:33]=[CH:34]-[CH2:35]-[CH:36]=[CH:37]-[CH2:38]-[CH:39]=[CH:40]-[CH2:41]-[CH:42]=[CH:43]-[CH2:44]-[CH2:45]-[CH2:46]-[CH2:47]-[CH3:48])-[O:49]-[C:50](=[O:51])-[CH2:52]-[CH2:53]-[CH2:54]-[CH2:55]-[CH2:56]-[CH:57]=[CH:58]-[CH2:59]-[CH:60]=[CH:61]-[CH2:62]-[CH:63]=[CH:64]-[CH2:65]-[CH:66]=[CH:67]-[CH2:68]-[CH:69]=[CH:70]-[CH2:71]-[CH3:72],C=[CH:1]-[CH2:2]-[n:3]1:[c:4](-[c:23]2:[cH:24]:[cH:25]:[cH:26]:[s:27]:2):[n:5]:[n:6]:[c:7]:1-[S:8]-[CH2:9]-[C:10](=[O:11])-[NH:12]-[c:13]1:[cH:14]:[c:15]2:[c:16](:[cH:17]:[cH:18]:1)-[O:19]-[CH2:20]-[CH2:21]-[O:22]-2
44,93673167,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C(C=C5C4(CC(C6(C5CC(CC6)(C)C)CO)O)C)OC)C)C)O)O)O,CC1CN2CC3CCC4CCC=C4C5(C2C1(CCC35CO)O)CCC(=O)O,0,71.0,10.531375885009766,5,,C-[CH:1]1-[CH:2](-[OH:45])-[CH:3](-[OH:44])-[CH:4](-[OH:43])-[CH:5](-[O:7]-[CH:8]2-[CH2:9]-[CH2:10]-[C:11]3(-[CH3:42])-[CH:12](-[C:13]-2(-[CH3:14])-[CH2:15]-[OH:16])-[CH2:17]-[CH2:18]-[C:19]2(-[CH3:41])-[CH:20]-3-[CH:21](-[O:39]-[CH3:40])-[CH:22]=[C:23]3-[C:24]-2(-[CH3:38])-[CH2:25]-[CH:26](-[OH:37])-[C:27]2(-[CH2:35]-[OH:36])-[CH:28]-3-[CH2:29]-[C:30](-[CH3:33])(-[CH3:34])-[CH2:31]-[CH2:32]-2)-[O:6]-1,C-[CH:1]1-[CH2:2]-[N:3]2-[CH2:4]-[CH:5]3-[CH2:6]-[CH2:7]-[CH:8]4-[CH2:9]-[CH2:10]-[CH:11]=[C:12]-4-[C:13]4(-[CH2:22]-[CH2:23]-[C:24](=[O:25])-[OH:26])-[CH:14]-2-[C:15]-1(-[OH:21])-[CH2:16]-[CH2:17]-[C:18]-3-4-[CH2:19]-[OH:20]
45,106231026,CC1(C2CC(C3(C(C2(CCC1=O)C)CCC4C3(CCC5(C4C(CC5)C(=C)CO)C)C)C)O)C,COC1=CC=CC(=C1OC)CNC(=O)CSC2=NC3=CC=CC=C3C(=O)N2,0,41.5,10.198148965835571,5,,C-[C:1]1(-[CH3:32])-[CH:2]2-[CH2:3]-[CH:4](-[OH:31])-[C:5]3(-[CH3:30])-[CH:6](-[C:7]-2(-[CH3:12])-[CH2:8]-[CH2:9]-[C:10]-1=[O:11])-[CH2:13]-[CH2:14]-[CH:15]1-[C:16]-3(-[CH3:29])-[CH2:17]-[CH2:18]-[C:19]2(-[CH3:28])-[CH:20]-1-[CH:21](-[C:24](=[CH2:25])-[CH2:26]-[OH:27])-[CH2:22]-[CH2:23]-2,C-[O:1]-[c:2]1:[cH:3]:[cH:4]:[cH:5]:[c:6](-[CH2:10]-[NH:11]-[C:12](=[O:13])-[CH2:14]-[S:15]-[c:16]2:[n:17]:[c:18]3:[cH:19]:[cH:20]:[cH:21]:[cH:22]:[c:23]:3:[c:24](=[O:25]):[nH:26]:2):[c:7]:1-[O:8]-[CH3:9]
